"Sample Q: Time (min)","Sample Q: Potential (mV)","Blank: Time (min)","Blank: Potential (mV)"
0.875,1.12142486572,0.875,1.12142486572
0.883333333333,1.12547515869,0.883333333333,1.11585571289
0.891666666667,1.11889343262,0.891666666667,1.11788085938
0.9,1.15332092285,0.9,1.13560089111
0.908333333333,1.12901916504,0.908333333333,1.13661346436
0.916666666667,1.14218261719,0.916666666667,1.09560424805
0.925,1.15635864258,0.925,1.08952880859
0.933333333333,1.12142486572,0.933333333333,1.08952880859
0.941666666667,1.13863861084,0.941666666667,1.12243743896
0.95,1.14319519043,0.95,1.12446258545
0.958333333333,1.13965118408,0.958333333333,1.08598480225
0.966666666667,1.13560089111,0.966666666667,1.08345336914
0.975,1.13458831787,0.975,1.04851959229
0.983333333333,1.12901916504,0.983333333333,1.12446258545
0.991666666667,1.1280065918,0.991666666667,1.02624298096
1,1.12851287842,1,1.1209185791
1.00833333333,1.07839050293,1.00833333333,1.11433685303
1.01666666667,1.23888336182,1.01666666667,1.07028991699
1.025,1.42975341797,1.025,1.06927734375
1.03333333333,1.6945413208,1.03333333333,1.06067047119
1.04166666667,1.88085479736,1.04166666667,1.10775512695
1.05,2.06058654785,1.05,1.09560424805
1.05833333333,2.14969299316,1.05833333333,1.08952880859
1.06666666667,2.17551361084,1.06666666667,1.00346008301
1.075,2.07375,1.075,1.0439630127
1.08333333333,2.00843902588,1.08333333333,1.09054138184
1.09166666667,2.07375,1.09166666667,1.08800994873
1.1,2.00843902588,1.1,1.08446594238
1.10833333333,1.85351531982,1.10833333333,1.09661682129
1.11666666667,1.84642730713,1.11666666667,1.09914825439
1.125,1.75630828857,1.125,1.03535614014
1.13333333333,1.71631164551,1.13333333333,1.04143157959
1.14166666667,1.64036865234,1.14166666667,1.02523040771
1.15,1.55581878662,1.15,1.05307617187
1.15833333333,1.44190429687,1.15833333333,1.05510131836
1.16666666667,1.42418426514,1.16666666667,1.07687164307
1.175,1.37608703613,1.175,1.07585906982
1.18333333333,1.3128012085,1.18333333333,1.09054138184
1.19166666667,1.26369140625,1.19166666667,1.07383392334
1.2,1.19736785889,1.2,1.07788421631
1.20833333333,1.21053131104,1.20833333333,1.07940307617
1.21666666667,1.1831918335,1.21666666667,1.08041564941
1.225,1.15332092285,1.225,1.08902252197
1.23333333333,1.15230834961,1.23333333333,1.05712646484
1.24166666667,1.13205688477,1.24166666667,1.04953216553
1.25,1.14218261719,1.25,1.04295043945
1.25833333333,1.13863861084,1.25833333333,1.04750701904
1.26666666667,1.13560089111,1.26666666667,1.03535614014
1.275,1.09357910156,1.275,1.09054138184
1.28333333333,1.13357574463,1.28333333333,1.03079956055
1.29166666667,1.1376260376,1.29166666667,1.02877441406
1.3,1.1401574707,1.3,1.02523040771
1.30833333333,1.13661346436,1.30833333333,1.10674255371
1.31666666667,1.13863861084,1.31666666667,1.1087677002
1.325,1.1376260376,1.325,1.11231170654
1.33333333333,1.14066375732,1.33333333333,1.07585906982
1.34166666667,1.11788085938,1.34166666667,1.05408874512
1.35,1.06927734375,1.35,1.05915161133
1.35833333333,1.11889343262,1.35833333333,1.1280065918
1.36666666667,1.11585571289,1.36666666667,1.1209185791
1.375,1.13863861084,1.375,1.04750701904
1.38333333333,1.1376260376,1.38333333333,1.07130249023
1.39166666667,1.12243743896,1.39166666667,1.12901916504
1.4,1.14522033691,1.4,1.13205688477
1.40833333333,1.15332092285,1.40833333333,1.10927398682
1.41666666667,1.13560089111,1.41666666667,1.13560089111
1.425,1.1209185791,1.425,1.08952880859
1.43333333333,1.15990264893,1.43333333333,1.09155395508
1.44166666667,1.18167297363,1.44166666667,1.0464944458
1.45,1.20394958496,1.45,1.0945916748
1.45833333333,1.25154052734,1.45833333333,1.13357574463
1.46666666667,1.24546508789,1.46666666667,1.13458831787
1.475,1.23787078857,1.475,1.09003509521
1.48333333333,1.32292694092,1.48333333333,1.09357910156
1.49166666667,1.29356231689,1.49166666667,1.13003173828
1.5,1.35077270508,1.5,1.13205688477
1.50833333333,1.31988922119,1.50833333333,1.13306945801
1.51666666667,1.38114990234,1.51666666667,1.10674255371
1.525,1.37811218262,1.525,1.07180877686
1.53333333333,1.37355560303,1.53333333333,1.11484313965
1.54166666667,1.31887664795,1.54166666667,1.11889343262
1.55,1.36140472412,1.55,1.12901916504
1.55833333333,1.33862182617,1.55833333333,1.1280065918
1.56666666667,1.32191436768,1.56666666667,1.11788085938
1.575,1.23888336182,1.575,1.12446258545
1.58333333333,1.27077941895,1.58333333333,1.11028656006
1.59166666667,1.25154052734,1.59166666667,1.12547515869
1.6,1.23787078857,1.6,1.08041564941
1.60833333333,1.22268218994,1.60833333333,1.14218261719
1.61666666667,1.15889007568,1.61666666667,1.14420776367
1.625,1.20799987793,1.625,1.09712310791
1.63333333333,1.19736785889,1.63333333333,1.11889343262
1.64166666667,1.19179870605,1.64166666667,1.11332427979
1.65,1.18268554687,1.65,1.08041564941
1.65833333333,1.17002838135,1.65833333333,1.12243743896
1.66666666667,1.17205352783,1.66666666667,1.13560089111
1.675,1.11686828613,1.675,1.11484313965
1.68333333333,1.15078948975,1.68333333333,1.12243743896
1.69166666667,1.11990600586,1.69166666667,1.11788085938
1.7,1.15889007568,1.7,1.11788085938
1.70833333333,1.16294036865,1.70833333333,1.12750030518
1.71666666667,1.15990264893,1.71666666667,1.08041564941
1.725,1.11028656006,1.725,1.10826141357
1.73333333333,1.11332427979,1.73333333333,1.10927398682
1.74166666667,1.14876434326,1.74166666667,1.12699401855
1.75,1.1593963623,1.75,1.11889343262
1.75833333333,1.15889007568,1.75833333333,1.08902252197
1.76666666667,1.14319519043,1.76666666667,1.0824407959
1.775,1.14572662354,1.775,1.07687164307
1.78333333333,1.15078948975,1.78333333333,1.08041564941
1.79166666667,1.14522033691,1.79166666667,1.03636871338
1.8,1.1497769165,1.8,1.08395965576
1.80833333333,1.0945916748,1.80833333333,1.12345001221
1.81666666667,1.12648773193,1.81666666667,1.11686828613
1.825,1.13965118408,1.825,1.11332427979
1.83333333333,1.14218261719,1.83333333333,1.07484649658
1.84166666667,1.13408203125,1.84166666667,1.0824407959
1.85,1.13560089111,1.85,1.06067047119
1.85833333333,1.13306945801,1.85833333333,1.04953216553
1.86666666667,1.1497769165,1.86666666667,1.06067047119
1.875,1.14775177002,1.875,1.09256652832
1.88333333333,1.09054138184,1.88333333333,1.08699737549
1.89166666667,1.11332427979,1.89166666667,1.0297869873
1.9,1.14471405029,1.9,1.03636871338
1.90833333333,1.14319519043,1.90833333333,1.02624298096
1.91666666667,1.14471405029,1.91666666667,1.04851959229
1.925,1.08395965576,1.925,1.08446594238
1.93333333333,1.09914825439,1.93333333333,1.07737792969
1.94166666667,1.14876434326,1.94166666667,1.04193786621
1.95,1.14673919678,1.95,1.12901916504
1.95833333333,1.07839050293,1.95833333333,1.07839050293
1.96666666667,1.09054138184,1.96666666667,1.08699737549
1.975,1.13863861084,1.975,1.09054138184
1.98333333333,1.09003509521,1.98333333333,1.0561138916
1.99166666667,1.08142822266,1.99166666667,1.09661682129
2,1.03839385986,2,1.09155395508
2.00833333333,1.13560089111,2.00833333333,1.03333099365
2.01666666667,1.13205688477,2.01666666667,1.02877441406
2.025,1.06472076416,2.025,1.10218597412
2.03333333333,1.0561138916,2.03333333333,1.10775512695
2.04166666667,1.0535824585,2.04166666667,1.11433685303
2.05,1.04953216553,2.05,1.1209185791
2.05833333333,1.11484313965,2.05833333333,1.07687164307
2.06666666667,1.04092529297,2.06666666667,1.06522705078
2.075,0.997890930176,2.075,1.12901916504
2.08333333333,1.10269226074,2.08333333333,1.13003173828
2.09166666667,1.10117340088,2.09166666667,1.13408203125
2.1,1.10117340088,2.1,1.08345336914
2.10833333333,1.04851959229,2.10833333333,1.08952880859
2.11666666667,1.05510131836,2.11666666667,1.12750030518
2.125,1.15078948975,2.125,1.13560089111
2.13333333333,1.09661682129,2.13333333333,1.06370819092
2.14166666667,1.0728213501,2.14166666667,1.09357910156
2.15,1.03079956055,2.15,1.09813568115
2.15833333333,1.0728213501,2.15833333333,1.10572998047
2.16666666667,1.08041564941,2.16666666667,1.10927398682
2.175,1.07687164307,2.175,1.12345001221
2.18333333333,1.07383392334,2.18333333333,1.13003173828
2.19166666667,1.05813903809,2.19166666667,1.12648773193
2.2,1.06370819092,2.2,1.12648773193
2.20833333333,1.06168304443,2.20833333333,1.11332427979
2.21666666667,1.05813903809,2.21666666667,1.13205688477
2.225,1.06927734375,2.225,1.12345001221
2.23333333333,1.11433685303,2.23333333333,1.12699401855
2.24166666667,1.04041900635,2.24166666667,1.13863861084
2.25,1.08699737549,2.25,1.10471740723
2.25833333333,1.09054138184,2.25833333333,1.13458831787
2.26666666667,1.07940307617,2.26666666667,1.12041229248
2.275,1.0464944458,2.275,1.11788085938
2.28333333333,1.05307617187,2.28333333333,1.13205688477
2.29166666667,1.11433685303,2.29166666667,1.13458831787
2.3,1.11332427979,2.3,1.08345336914
2.30833333333,1.06826477051,2.30833333333,1.08345336914
2.31666666667,1.07130249023,2.31666666667,1.11686828613
2.325,1.12142486572,2.325,1.07383392334
2.33333333333,1.07839050293,2.33333333333,1.11534942627
2.34166666667,1.03383728027,2.34166666667,1.11231170654
2.35,1.12901916504,2.35,1.1112991333
2.35833333333,1.13205688477,2.35833333333,1.1087677002
2.36666666667,1.13205688477,2.36666666667,1.10269226074
2.375,1.12901916504,2.375,1.10269226074
2.38333333333,1.1280065918,2.38333333333,1.10117340088
2.39166666667,1.08800994873,2.39166666667,1.12243743896
2.4,1.09256652832,2.4,1.08041564941
2.40833333333,1.10117340088,2.40833333333,1.1209185791
2.41666666667,1.08800994873,2.41666666667,1.11889343262
2.425,1.13003173828,2.425,1.12142486572
2.43333333333,1.10927398682,2.43333333333,1.0824407959
2.44166666667,1.11332427979,2.44166666667,1.06725219727
2.45,1.13205688477,2.45,1.12142486572
2.45833333333,1.13205688477,2.45833333333,1.07788421631
2.46666666667,1.12345001221,2.46666666667,1.06927734375
2.475,1.14117004395,2.475,1.05155731201
2.48333333333,1.13863861084,2.48333333333,1.05054473877
2.49166666667,1.11788085938,2.49166666667,1.04598815918
2.5,1.12547515869,2.5,1.05307617187
2.50833333333,1.12750030518,2.50833333333,1.04700073242
2.51666666667,1.14319519043,2.51666666667,1.05813903809
2.525,1.12901916504,2.525,1.08395965576
