D:\AL\TERPENESTANDARD\ABFR_20180831-2.d 31 Aug 18   6:09 pm
Start of data points
4.57393,48869
4.57827,48605
4.5826,47580
4.58693,47296
4.59127,49322
4.5956,48962
4.59993,49253
4.60427,48195
4.60862,49267
4.61295,50272
4.61728,57761
4.62162,63016
4.62595,65571
4.63028,60348
4.63462,52693
4.63895,50630
4.6433,49140
4.64763,50509
4.65197,74167
4.6563,292284
4.66063,1254058
4.66497,2880820
4.6693,3309784
4.67363,2088094
4.67797,766229
4.68232,206368
4.68665,81630
4.69098,59156
4.69532,56078
4.69965,54313
4.70398,57361
4.70832,59393
4.71265,60462
4.717,58858
4.72133,52442
4.72567,48844
4.73,50210
4.73433,46035
4.73867,49395
4.743,50670
4.74733,52821
4.75167,60382
4.75602,121915
4.76035,316019
4.76468,488417
4.76902,371614
4.77335,205629
4.77768,370334
4.78202,1704343
4.78635,4198730
4.7907,5389640
4.79503,4134031
4.79937,2424479
4.8037,1548227
4.80803,786092
4.81237,279984
4.8167,115928
4.82103,79510
4.82537,71534
4.82972,77779
4.83405,82358
4.83838,86304
4.84272,84688
4.84705,77597
4.85138,77108
4.85572,71677
4.86005,63960
4.8644,61463
4.86873,58312
4.87307,55195
4.8774,53316
4.88173,52518
4.88607,51214
4.8904,50128
4.89473,49845
4.89907,48738
4.90342,48833
4.90775,49792
4.91208,50818
4.91642,50922
4.92075,54315
4.92508,53984
4.92942,52318
4.93375,51340
4.9381,50695
4.94243,51348
4.94677,49574
4.9511,51198
4.95543,50280
4.95977,52081
4.9641,50584
4.96843,48811
4.97277,49717
4.97712,49503
4.98145,49735
4.98578,52048
4.99012,61650
4.99445,74820
4.99878,72998
5.00312,62305
5.00745,53131
5.0118,51296
5.01613,51944
5.02047,48682
5.0248,48556
5.02913,47908
5.03347,48425
5.0378,46086
5.04213,45886
5.04648,46779
5.05082,47801
5.05515,46806
5.05948,45641
5.06382,47301
5.06815,51205
5.07248,61177
5.07682,74202
5.08115,69186
5.0855,60143
5.08983,55634
5.09417,51416
5.0985,51709
5.10283,53789
5.10717,55614
5.1115,52279
5.11583,50414
5.12018,49190
5.12452,49008
5.12885,49906
5.13318,47847
5.13752,46538
5.14185,49619
5.14618,46217
5.15052,46932
5.15485,44163
5.1592,45804
5.16353,43458
5.16787,47150
5.1722,50137
5.17653,55728
5.18087,58224
5.1852,92261
5.18953,184664
5.19388,260754
5.19822,223189
5.20255,144153
5.20688,221563
5.21122,828524
5.21555,1819565
5.21988,2059432
5.22422,1358835
5.22855,595489
5.2329,238615
5.23723,163993
5.24157,208745
5.2459,237972
5.25023,196062
5.25457,143221
5.2589,113408
5.26323,101929
5.26758,98524
5.27192,87441
5.27625,81927
5.28058,77119
5.28492,78790
5.28925,73194
5.29358,68619
5.29792,63221
5.30225,58508
5.3066,60317
5.31093,57750
5.31527,56779
5.3196,56830
5.32393,57528
5.32827,59446
5.3326,54647
5.33693,51361
5.34128,51803
5.34562,50371
5.34995,52173
5.35428,60353
5.35862,63477
5.36295,59011
5.36728,55430
5.37162,61359
5.37595,109189
5.3803,226874
5.38463,318545
5.38897,274973
5.3933,169751
5.39763,95676
5.40197,71741
5.4063,62588
5.41063,57932
5.41498,56874
5.41932,56549
5.42365,58957
5.42798,62497
5.43232,71790
5.43665,79397
5.44098,85054
5.44532,105301
5.44965,112416
5.454,96760
5.45833,78714
5.46267,63163
5.467,57317
5.47133,55061
5.47567,52201
5.48,49683
5.48433,49084
5.48868,50021
5.49302,50309
5.49735,54063
5.50168,54502
5.50602,52006
5.51035,53526
5.51468,55491
5.51902,55550
5.52337,60557
5.5277,61837
5.53203,65837
5.53637,62304
5.5407,60648
5.54503,63400
5.54937,62951
5.5537,65861
5.55803,79852
5.56238,113564
5.56672,135594
5.57105,118273
5.57538,97922
5.57972,87460
5.58405,87935
5.58838,171693
5.59272,477612
5.59707,869997
5.6014,842547
5.60573,500981
5.61007,221588
5.6144,134388
5.61873,250454
5.62307,532703
5.6274,727503
5.63173,598120
5.63608,317588
5.64042,147567
5.64475,85013
5.64908,65877
5.65342,61679
5.65775,64297
5.66208,63441
5.66642,64225
5.67077,57226
5.6751,58861
5.67943,58451
5.68377,59380
5.6881,60698
5.69243,61520
5.69677,64143
5.7011,61889
5.70543,61656
5.70978,60052
5.71412,63429
5.71845,66183
5.72278,80170
5.72712,132171
5.73145,188836
5.73578,182586
5.74012,130690
5.74447,89495
5.7488,69287
5.75313,61642
5.75747,57687
5.7618,52138
5.76613,48971
5.77047,53283
5.7748,74716
5.77913,132308
5.78348,188857
5.78782,185059
5.79215,137420
5.79648,92116
5.80082,70349
5.80515,61751
5.80948,56516
5.81382,54573
5.81817,53789
5.8225,53623
5.82683,62917
5.83117,74254
5.8355,78995
5.83983,75163
5.84417,71950
5.8485,85978
5.85283,124686
5.85718,189916
5.86152,232794
5.86585,189757
5.87018,136688
5.87452,102102
5.87885,81002
5.88318,73038
5.88752,71036
5.89187,66655
5.8962,64515
5.90053,61855
5.90487,62546
5.9092,71134
5.91353,85440
5.91787,96660
5.9222,102594
5.92655,85895
5.93088,67387
5.93522,59189
5.93955,60052
5.94388,62488
5.94822,62307
5.95255,61135
5.95688,56790
5.96122,56697
5.96557,54082
5.9699,54191
5.97423,53398
5.97857,51491
5.9829,49317
5.98723,50692
5.99157,51812
5.9959,51735
6.00025,50342
6.00458,51147
6.00892,55859
6.01325,74637
6.01758,96545
6.02192,102056
6.02625,82260
6.03058,62904
6.03492,53252
6.03927,54452
6.0436,54448
6.04793,55800
6.05227,55836
6.0566,54510
6.06093,54415
6.06527,53065
6.0696,53187
6.07395,56651
6.07828,58481
6.08262,58996
6.08695,61840
6.09128,58515
6.09562,52631
6.09995,49428
6.10428,47941
6.10862,49399
6.11297,49670
6.1173,48355
6.12163,47285
6.12597,48853
6.1303,49971
6.13463,51173
6.13897,53179
6.1433,52919
6.14765,49334
6.15198,46155
6.15632,46842
6.16065,47477
6.16498,48856
6.16932,50735
6.17365,49929
6.17798,52251
6.18232,49298
6.18667,54310
6.191,58786
6.19533,59914
6.19967,54679
6.204,51453
6.20833,50705
6.21267,48727
6.217,49118
6.22135,46771
6.22568,46924
6.23002,47657
6.23435,49027
6.23868,78993
6.24302,216924
6.24735,440728
6.25168,477431
6.25602,326051
6.26037,195030
6.2647,130529
6.26903,98662
6.27337,77921
6.2777,67809
6.28203,63239
6.28637,59632
6.2907,55552
6.29505,55703
6.29938,53332
6.30372,51778
6.30805,53725
6.31238,54954
6.31672,60829
6.32105,59920
6.32538,56626
6.32973,50905
6.33407,50202
6.3384,49438
6.34273,49318
6.34707,50604
6.3514,50249
6.35573,52688
6.36007,54262
6.3644,50706
6.36875,54931
6.37308,57361
6.37742,55965
6.38175,62301
6.38608,66317
6.39042,189460
6.39475,1197343
6.39908,4808883
6.40343,11376112
6.40777,16361095
6.4121,14768883
6.41643,6580278
6.42077,1186945
6.4251,236385
6.42943,138294
6.43377,109899
6.4381,94979
6.44245,84741
6.44678,74920
6.45112,70003
6.45545,68088
6.45978,67709
6.46412,68466
6.46845,68012
6.47278,71125
6.47713,69988
6.48147,71504
6.4858,66342
6.49013,61749
6.49447,56211
6.4988,55714
6.50313,54645
6.50747,54805
6.5118,53819
6.51615,51567
6.52048,52459
6.52482,51541
6.52915,50802
6.53348,50419
6.53782,50533
6.54215,51816
6.54648,53495
6.55083,49151
6.55517,49990
6.5595,50794
6.56383,48544
6.56817,50155
6.5725,50527
6.57683,46775
6.58117,46761
6.5855,49046
6.58985,47658
6.59418,47610
6.59852,48299
6.60285,48292
6.60718,50527
6.61152,52959
6.61585,57682
6.62018,63557
6.62453,62840
6.62887,59372
6.6332,57606
6.63753,60975
6.64187,61809
6.6462,68371
6.65053,66850
6.65487,60990
6.6592,58019
6.66355,53977
6.66788,53609
6.67222,50228
6.67655,50530
6.68088,51168
6.68522,49474
6.68955,49174
6.69388,50046
6.69823,47564
6.70257,47201
6.7069,49253
6.71123,47752
6.71557,48292
6.7199,48322
6.72423,48643
6.72857,50939
6.73292,52126
6.73725,63308
6.74158,89926
6.74592,107682
6.75025,96006
6.75458,72060
6.75892,55644
6.76325,49043
6.76758,47243
6.77193,45528
6.77627,46172
6.7806,46612
6.78493,48088
6.78927,47657
6.7936,56562
6.79793,81252
6.80227,120441
6.80662,137183
6.81095,105047
6.81528,67507
6.81962,52717
6.82395,45004
6.82828,49141
6.83262,51438
6.83695,50793
6.84128,48147
6.84563,48258
6.84997,47959
6.8543,48048
6.85863,48886
6.86297,48562
6.8673,46758
6.87163,48339
6.87597,50180
6.88032,51876
6.88465,54834
6.88898,66574
6.89332,77568
6.89765,80749
6.90198,71748
6.90632,61986
6.91065,56547
6.91498,55456
6.91933,54184
6.92367,51779
6.928,52177
6.93233,59948
6.93667,63547
6.941,63691
6.94533,61608
6.94967,50613
6.95402,48913
6.95835,48418
6.96268,46832
6.96702,48966
6.97135,47894
6.97568,47452
6.98002,51619
6.98435,52557
6.98868,52021
6.99303,49159
6.99737,47843
7.0017,45529
7.00603,46255
7.01037,47538
7.0147,60229
7.01903,72888
7.02337,84526
7.02772,74228
7.03205,57046
7.03638,50189
7.04072,49638
7.04505,46767
7.04938,45709
7.05372,46867
7.05805,44917
7.06238,46537
7.06673,49494
7.07107,56217
7.0754,58484
7.07973,66297
7.08407,71053
7.0884,68019
7.09273,60257
7.09707,51894
7.10142,51230
7.10575,49856
7.11008,49422
7.11442,51712
7.11875,75140
7.12308,166152
7.12742,355376
7.13175,500985
7.1361,415826
7.14043,209672
7.14477,92376
7.1491,56805
7.15343,52161
7.15777,54941
7.1621,54538
7.16643,63764
7.17077,94792
7.17512,163045
7.17945,196526
7.18378,151734
7.18812,86666
7.19245,59479
7.19678,56133
7.20112,59230
7.20545,58104
7.2098,52219
7.21413,49398
7.21847,49377
7.2228,45598
7.22713,45878
7.23147,43649
7.2358,45485
7.24013,46275
7.24447,47106
7.24882,49991
7.25315,61999
7.25748,69956
7.26182,69056
7.26615,61927
7.27048,51541
7.27482,49325
7.27915,46544
7.2835,46533
7.28783,46109
7.29217,45632
7.2965,44762
7.30083,43187
7.30517,45655
7.3095,45351
7.31383,48304
7.31817,47884
7.32252,47879
7.32685,46267
7.33118,46126
7.33552,47722
7.33985,49806
7.34418,55011
7.34852,74047
7.35285,106400
7.3572,122432
7.36153,102233
7.36587,74358
7.3702,62976
7.37453,62240
7.37887,57422
7.3832,53713
7.38753,48671
7.39187,48500
7.39622,49460
7.40055,48131
7.40488,48391
7.40922,49122
7.41355,49614
7.41788,50189
7.42222,46849
7.42655,49426
7.4309,49763
7.43523,51461
7.43957,52872
7.4439,52087
7.44823,50799
7.45257,48640
7.4569,50512
7.46123,52658
7.46557,53787
7.46992,57880
7.47425,55350
7.47858,48086
7.48292,53023
7.48725,55313
7.49158,52011
7.49592,54783
7.50025,62992
7.5046,78050
7.50893,77359
7.51327,68632
7.5176,56508
7.52193,54139
7.52627,52813
7.5306,49877
7.53493,46806
7.53927,47392
7.54362,62094
7.54795,126502
7.55228,228079
7.55662,257911
7.56095,177849
7.56528,99811
7.56962,68243
7.57395,56916
7.5783,52091
7.58263,52533
7.58697,60550
7.5913,67639
7.59563,70552
7.59997,59835
7.6043,52550
7.60863,51730
7.61298,48921
7.61732,49065
7.62165,55662
7.62598,54698
7.63032,55519
7.63465,58563
7.63898,59621
7.64332,58514
7.64765,52075
7.652,48647
7.65633,52204
7.66067,56629
7.665,60995
7.66933,60499
7.67367,51530
7.678,48866
7.68233,49509
7.68668,49890
7.69102,50985
7.69535,48146
7.69968,48062
7.70402,49350
7.70835,50090
7.71268,57905
7.71702,60714
7.72135,58713
7.7257,53940
7.73003,46758
7.73437,47352
7.7387,47187
7.74303,47518
7.74737,48628
7.7517,47122
7.75603,47973
7.76038,46916
7.76472,47424
7.76905,47583
7.77338,49547
7.77772,46296
7.78205,45852
7.78638,47214
7.79072,47159
7.79505,48948
7.7994,50869
7.80373,52962
7.80807,50900
7.8124,49814
7.81673,49130
7.82107,48894
7.8254,47636
7.82973,48298
7.83408,48363
7.83842,49197
7.84275,47167
7.84708,46313
7.85142,45805
7.85575,45888
7.86008,45010
7.86442,45421
7.86875,49203
7.8731,46750
7.87743,46278
7.88177,44173
7.8861,46040
7.89043,46221
7.89477,47696
7.8991,46727
7.90343,48461
7.90778,47822
7.91212,44808
7.91645,46092
7.92078,47220
7.92512,45681
7.92945,46086
7.93378,45574
7.93812,46666
7.94245,44098
7.9468,44372
7.95113,47176
7.95547,46133
7.9598,47561
7.96413,47173
7.96847,45329
7.9728,46063
7.97713,45994
7.98148,45456
7.98582,44500
7.99015,45743
7.99448,44531
7.99882,45823
8.00315,46872
8.00748,46032
8.01182,48434
8.01617,51749
8.0205,56278
8.02483,53621
8.02917,48151
8.0335,45644
8.03783,45576
8.04217,47000
8.0465,46257
8.05083,45602
8.05518,46443
8.05952,45533
8.06385,47036
8.06818,45251
8.07252,46078
8.07685,45364
8.08118,44844
8.08552,46057
8.08987,44623
8.0942,45981
8.09853,46391
8.10287,45110
8.1072,45970
8.11153,47254
8.11587,48340
8.1202,44044
8.12453,47847
8.12888,47000
8.13322,49803
8.13755,52152
8.14188,54538
8.14622,54429
8.15055,52247
8.15488,48209
8.15922,48152
8.16357,47291
8.1679,46812
8.17223,47187
8.17657,48212
8.1809,46089
8.18523,46114
8.18957,46392
8.1939,45042
8.19823,45343
8.20258,47103
8.20692,45776
8.21125,46085
8.21558,46274
8.21992,46878
8.22425,50252
8.22858,53841
8.23292,53324
8.23727,52004
8.2416,51344
8.24593,47924
8.25027,49714
8.2546,47796
8.25893,45602
8.26327,46601
8.2676,47643
8.27193,45679
8.27628,46640
8.28062,44608
8.28495,46265
8.28928,45237
8.29362,46053
8.29795,45386
8.30228,46557
8.30662,46185
8.31097,47591
8.3153,47291
8.31963,48664
8.32397,49131
8.3283,49617
8.33263,49370
8.33697,49064
8.3413,47130
8.34563,48008
8.34998,48038
8.35432,45945
8.35865,46459
8.36298,47164
8.36732,44710
8.37165,47758
8.37598,47383
8.38032,46388
8.38467,46034
8.389,46440
8.39333,47261
8.39767,48630
8.402,46844
8.40633,46767
8.41067,46830
8.415,47196
8.41935,47380
8.42368,46855
8.42802,47455
8.43235,45923
8.43668,45920
8.44102,47266
8.44535,45412
8.44968,45350
8.45402,46156
8.45837,46654
8.4627,45645
8.46703,46888
8.47137,45279
8.4757,45693
8.48003,46114
8.48437,45231
8.4887,46074
8.49305,44178
8.49738,46265
8.50172,44691
8.50605,44926
8.51038,45755
8.51472,45001
8.51905,46159
8.52338,45116
8.52772,45494
8.53207,46573
8.5364,45802
8.54073,46558
8.54507,46716
8.5494,46113
8.55373,45477
8.55807,46597
8.5624,47679
8.56675,45158
8.57108,45610
8.57542,45606
8.57975,45156
8.58408,45960
8.58842,43665
8.59275,45775
8.59708,47023
8.60142,46144
8.60577,47937
8.6101,46044
8.61443,49847
8.61877,52451
8.6231,49925
8.62743,49831
8.63177,47028
8.6361,46952
8.64045,48114
8.64478,47259
8.64912,46988
8.65345,48228
8.65778,44992
8.66212,47080
8.66645,47594
8.67078,45344
8.67512,47882
8.67947,44825
8.6838,45486
8.68813,46109
8.69247,46312
8.6968,45640
8.70113,46739
8.70547,47609
8.7098,46911
8.71415,45573
8.71848,46277
8.72282,46219
8.72715,47302
8.73148,45453
8.73582,46486
8.74015,47310
8.74448,46496
8.74882,45839
8.75317,44411
8.7575,47531
8.76183,47335
8.76617,45473
8.7705,45374
8.77483,46761
8.77917,46206
8.7835,44544
8.78785,47759
8.79218,46428
8.79652,45642
8.80085,48299
8.80518,46425
8.80952,46035
8.81385,47109
8.81818,46249
8.82253,46181
8.82687,48027
8.8312,47224
8.83553,47819
8.83987,46821
8.8442,46915
8.84853,46779
8.85287,47145
8.8572,46837
8.86155,47910
8.86588,48991
8.87022,48626
8.87455,46064
8.87888,46601
8.88322,48034
8.88755,46930
8.89188,47063
8.89623,45378
8.90057,47401
8.9049,45980
