Created as New Dataset,Sample 004 By CHEM 370 Date Monday, March 02 2020
cm-1,A
4000.0,0.0003
3999.0,-0.0007000000000000001
3998.0,0.0003
3997.0,-0.0007000000000000001
3996.0,0.0003
3995.0,-0.00020000000000000004
3994.0,0.0013
3993.0,-0.00020000000000000004
3992.0,-0.00020000000000000004
3991.0,0.0013
3990.0,0.0003
3989.0,0.0002
3988.0,0.0002
3987.0,0.0003
3986.0,0.0013
3985.0,0.0013
3984.0,0.0003
3983.0,-0.0007000000000000001
3982.0,0.0002
3981.0,-0.00030000000000000003
3980.0,0.0001
3979.0,0.0006000000000000001
3978.0,0.0001
3977.0,-0.0004
3976.0,-0.0009
3975.0,0.0012000000000000001
3974.0,0.0012000000000000001
3973.0,-0.0004
3972.0,0.0006000000000000001
3971.0,-0.0004
3970.0,0.0011
3969.0,0.0011
3968.0,0.0006000000000000001
3967.0,-0.0009
3966.0,0.0006000000000000001
3965.0,0.0001
3964.0,0.0001
3963.0,0.0006000000000000001
3962.0,0.0001
3961.0,-0.0004
3960.0,-0.0009
3959.0,0.0006000000000000001
3958.0,0.0001
3957.0,-0.001
3956.0,-0.001
3955.0,0.0005
3954.0,-0.001
3953.0,0.0005
3952.0,0.0
3951.0,0.0
3950.0,-0.001
3949.0,-0.0001
3948.0,-0.0011
3947.0,0.0009
3946.0,0.001
3945.0,-0.0005
3944.0,-0.0011
3943.0,-0.0001
3942.0,0.0004
3941.0,-0.0011
3940.0,-0.001
3939.0,0.0
3938.0,0.001
3937.0,-0.001
3936.0,0.0005
3935.0,-0.001
3934.0,0.001
3933.0,-0.001
3932.0,-0.001
3931.0,0.0
3930.0,-0.0001
3929.0,-0.0001
3928.0,-0.0011
3927.0,-0.0011
3926.0,-0.0011
3925.0,0.0004
3924.0,-0.0011
3923.0,-0.0011
3922.0,-0.0002
3921.0,0.00030000000000000003
3920.0,0.00030000000000000003
3919.0,-0.0002
3918.0,0.00030000000000000003
3917.0,-0.0001
3916.0,0.0009
3915.0,-0.001
3914.0,0.0005
3913.0,0.0005
3912.0,0.0005
3911.0,0.0009
3910.0,-0.0001
3909.0,-0.0012000000000000001
3908.0,0.0008
3907.0,0.0008
3906.0,0.0007000000000000001
3905.0,0.00030000000000000003
3904.0,0.00030000000000000003
3903.0,-0.0002
3902.0,0.00030000000000000003
3901.0,-0.0002
3900.0,-0.0003
3899.0,-0.0013
3898.0,-0.0003
3897.0,-0.0007999999999999999
3896.0,-0.0003
3895.0,-0.0002
3894.0,0.0008
3893.0,-0.0002
3892.0,-0.0003
3891.0,-0.0013
3890.0,-0.0013
3889.0,0.0007000000000000001
3888.0,-0.0003
3887.0,0.00030000000000000003
3886.0,0.0008
3885.0,0.0008
3884.0,-0.0012000000000000001
3883.0,-0.0012000000000000001
3882.0,-0.0003
3881.0,-0.0003
3880.0,-0.0013
3879.0,-0.0007999999999999999
3878.0,-0.0013
3877.0,0.00020000000000000004
3876.0,-0.0003
3875.0,-0.0013
3874.0,0.0006000000000000001
3873.0,9.999999999999999e-5
3872.0,-0.0004
3871.0,-0.0004
3870.0,-0.0009
3869.0,-0.0014
3868.0,-0.0014
3867.0,-0.0003
3866.0,-0.0003
3865.0,0.00020000000000000004
3864.0,-0.0013
3863.0,0.0007000000000000001
3862.0,0.0007000000000000001
3861.0,-0.0007
3860.0,-0.0007
3859.0,-0.0007
3858.0,-0.0003
3857.0,0.00020000000000000004
3856.0,-0.0003
3855.0,-0.0013
3854.0,-0.0009
3853.0,-0.0009
3852.0,9.999999999999999e-5
3851.0,0.0006000000000000001
3850.0,0.00020000000000000004
3849.0,0.0007000000000000001
3848.0,-0.0007999999999999999
3847.0,0.00020000000000000004
3846.0,0.0007000000000000001
3845.0,-0.0007999999999999999
3844.0,0.00020000000000000004
3843.0,0.0007000000000000001
3842.0,-0.0003
3841.0,0.0007000000000000001
3840.0,-0.0013
3839.0,-0.0013
3838.0,-0.0007999999999999999
3837.0,-0.0012000000000000001
3836.0,0.0008
3835.0,-0.0012000000000000001
3834.0,-0.0002
3833.0,0.0007000000000000001
3832.0,0.0007000000000000001
3831.0,-0.0003
3830.0,0.00020000000000000004
3829.0,0.00020000000000000004
3828.0,-0.0013
3827.0,-0.0003
3826.0,0.00020000000000000004
3825.0,0.00020000000000000004
3824.0,-0.0014
3823.0,-0.0007999999999999999
3822.0,-0.0003
3821.0,0.00020000000000000004
3820.0,-0.0013
3819.0,0.0007000000000000001
3818.0,-0.0003
3817.0,-0.0003
3816.0,-0.0003
3815.0,0.00020000000000000004
3814.0,-0.0007999999999999999
3813.0,-0.0007999999999999999
