Created as New Dataset,Sample 003 By CHEM 370 Date Monday, March 02 2020
cm-1,A
2613.00,0.0166
2612.00,0.0164
2611.00,0.0163
2610.00,0.0162
2609.00,0.0161
2608.00,0.0160
2607.00,0.0159
2606.00,0.0158
2605.00,0.0158
2604.00,0.0157
2603.00,0.0156
2602.00,0.0155
2601.00,0.0154
2600.00,0.0153
2599.00,0.0152
2598.00,0.0152
2597.00,0.0151
2596.00,0.0151
2595.00,0.0150
2594.00,0.0148
2593.00,0.0147
2592.00,0.0146
2591.00,0.0145
2590.00,0.0145
2589.00,0.0144
2588.00,0.0144
2587.00,0.0143
2586.00,0.0143
2585.00,0.0143
2584.00,0.0142
2583.00,0.0142
2582.00,0.0141
2581.00,0.0140
2580.00,0.0140
2579.00,0.0139
2578.00,0.0139
2577.00,0.0138
2576.00,0.0138
2575.00,0.0137
2574.00,0.0137
2573.00,0.0136
2572.00,0.0136
2571.00,0.0136
2570.00,0.0135
2569.00,0.0135
2568.00,0.0135
2567.00,0.0134
2566.00,0.0133
2565.00,0.0133
2564.00,0.0132
2563.00,0.0132
2562.00,0.0132
2561.00,0.0131
2560.00,0.0131
2559.00,0.0132
2558.00,0.0132
2557.00,0.0132
2556.00,0.0132
2555.00,0.0132
2554.00,0.0131
2553.00,0.0131
2552.00,0.0130
2551.00,0.0130
2550.00,0.0129
2549.00,0.0129
2548.00,0.0129
2547.00,0.0129
2546.00,0.0129
2545.00,0.0128
2544.00,0.0128
2543.00,0.0128
2542.00,0.0128
2541.00,0.0128
2540.00,0.0128
2539.00,0.0129
2538.00,0.0129
2537.00,0.0129
2536.00,0.0128
2535.00,0.0127
2534.00,0.0126
2533.00,0.0126
2532.00,0.0126
2531.00,0.0126
2530.00,0.0126
2529.00,0.0125
2528.00,0.0125
2527.00,0.0125
2526.00,0.0125
2525.00,0.0124
2524.00,0.0124
2523.00,0.0124
2522.00,0.0123
2521.00,0.0123
2520.00,0.0122
2519.00,0.0122
2518.00,0.0122
2517.00,0.0122
2516.00,0.0122
2515.00,0.0122
2514.00,0.0122
2513.00,0.0121
2512.00,0.0121
2511.00,0.0121
2510.00,0.0120
2509.00,0.0120
2508.00,0.0119
2507.00,0.0119
2506.00,0.0118
2505.00,0.0118
2504.00,0.0118
2503.00,0.0118
2502.00,0.0117
2501.00,0.0117
2500.00,0.0116
2499.00,0.0115
2498.00,0.0114
2497.00,0.0114
2496.00,0.0114
2495.00,0.0113
2494.00,0.0113
2493.00,0.0112
2492.00,0.0112
2491.00,0.0112
2490.00,0.0112
2489.00,0.0111
2488.00,0.0111
2487.00,0.0110
2486.00,0.0110
2485.00,0.0109
2484.00,0.0108
2483.00,0.0108
2482.00,0.0107
2481.00,0.0107
2480.00,0.0106
2479.00,0.0106
2478.00,0.0106
2477.00,0.0105
2476.00,0.0105
2475.00,0.0105
2474.00,0.0104
2473.00,0.0104
2472.00,0.0103
2471.00,0.0102
2470.00,0.0102
2469.00,0.0101
2468.00,0.0100
2467.00,0.0100
2466.00,0.0099
2465.00,0.0099
2464.00,0.0099
2463.00,0.0099
2462.00,0.0098
2461.00,0.0097
2460.00,0.0096
2459.00,0.0096
2458.00,0.0096
2457.00,0.0095
2456.00,0.0095
2455.00,0.0094
2454.00,0.0093
2453.00,0.0093
2452.00,0.0092
2451.00,0.0091
2450.00,0.0090
2449.00,0.0090
2448.00,0.0090
2447.00,0.0090
2446.00,0.0090
2445.00,0.0089
2444.00,0.0088
2443.00,0.0087
2442.00,0.0087
2441.00,0.0087
2440.00,0.0087
2439.00,0.0086
2438.00,0.0085
2437.00,0.0085
2436.00,0.0084
2435.00,0.0083
2434.00,0.0082
2433.00,0.0082
2432.00,0.0081
2431.00,0.0081
2430.00,0.0081
2429.00,0.0081
2428.00,0.0081
2427.00,0.0080
2426.00,0.0079
2425.00,0.0079
2424.00,0.0079
2423.00,0.0078
2422.00,0.0078
2421.00,0.0077
2420.00,0.0076
2419.00,0.0076
2418.00,0.0075
2417.00,0.0075
2416.00,0.0074
2415.00,0.0074
2414.00,0.0073
2413.00,0.0073
2412.00,0.0072
2411.00,0.0072
2410.00,0.0072
2409.00,0.0072
2408.00,0.0072
2407.00,0.0071
2406.00,0.0071
2405.00,0.0071
2404.00,0.0070
2403.00,0.0070
2402.00,0.0070
2401.00,0.0069
2400.00,0.0069
2399.00,0.0069
2398.00,0.0069
2397.00,0.0068
2396.00,0.0068
2395.00,0.0068
2394.00,0.0067
2393.00,0.0067
2392.00,0.0067
2391.00,0.0067
2390.00,0.0067
2389.00,0.0067
2388.00,0.0067
2387.00,0.0066
2386.00,0.0066
2385.00,0.0065
2384.00,0.0064
2383.00,0.0063
2382.00,0.0063
2381.00,0.0063
2380.00,0.0063
2379.00,0.0063
2378.00,0.0063
2377.00,0.0062
2376.00,0.0062
2375.00,0.0062
2374.00,0.0062
2373.00,0.0062
2372.00,0.0062
2371.00,0.0062
2370.00,0.0061
2369.00,0.0061
2368.00,0.0060
2367.00,0.0060
2366.00,0.0060
2365.00,0.0060
2364.00,0.0060
2363.00,0.0060
2362.00,0.0060
2361.00,0.0060
2360.00,0.0060
2359.00,0.0059
2358.00,0.0059
2357.00,0.0059
2356.00,0.0059
2355.00,0.0059
2354.00,0.0059
2353.00,0.0059
2352.00,0.0059
2351.00,0.0058
2350.00,0.0058
2349.00,0.0058
2348.00,0.0058
2347.00,0.0058
2346.00,0.0058
2345.00,0.0058
2344.00,0.0058
2343.00,0.0057
2342.00,0.0057
2341.00,0.0057
2340.00,0.0057
2339.00,0.0057
2338.00,0.0057
2337.00,0.0057
2336.00,0.0057
2335.00,0.0057
2334.00,0.0057
2333.00,0.0057
2332.00,0.0057
2331.00,0.0056
2330.00,0.0056
2329.00,0.0056
2328.00,0.0056
2327.00,0.0057
2326.00,0.0057
2325.00,0.0057
2324.00,0.0057
2323.00,0.0056
2322.00,0.0056
2321.00,0.0057
2320.00,0.0057
2319.00,0.0057
2318.00,0.0057
2317.00,0.0056
2316.00,0.0056
2315.00,0.0056
2314.00,0.0056
2313.00,0.0056
2312.00,0.0055
2311.00,0.0055
2310.00,0.0055
2309.00,0.0055
2308.00,0.0055
2307.00,0.0055
2306.00,0.0055
2305.00,0.0055
2304.00,0.0055
2303.00,0.0055
2302.00,0.0055
2301.00,0.0056
2300.00,0.0056
2299.00,0.0056
2298.00,0.0057
2297.00,0.0056
2296.00,0.0056
2295.00,0.0055
2294.00,0.0055
2293.00,0.0054
2292.00,0.0054
2291.00,0.0054
2290.00,0.0054
2289.00,0.0054
2288.00,0.0055
2287.00,0.0055
2286.00,0.0055
2285.00,0.0054
2284.00,0.0053
2283.00,0.0053
2282.00,0.0052
2281.00,0.0052
2280.00,0.0052
2279.00,0.0052
2278.00,0.0052
2277.00,0.0052
2276.00,0.0052
2275.00,0.0052
2274.00,0.0052
2273.00,0.0052
2272.00,0.0051
2271.00,0.0051
2270.00,0.0050
2269.00,0.0050
2268.00,0.0050
2267.00,0.0051
2266.00,0.0051
2265.00,0.0051
2264.00,0.0051
2263.00,0.0051
2262.00,0.0050
2261.00,0.0050
2260.00,0.0050
2259.00,0.0049
2258.00,0.0050
2257.00,0.0050
2256.00,0.0051
2255.00,0.0051
2254.00,0.0051
2253.00,0.0051
2252.00,0.0051
2251.00,0.0051
2250.00,0.0051
2249.00,0.0050
2248.00,0.0050
2247.00,0.0050
2246.00,0.0049
2245.00,0.0049
2244.00,0.0050
2243.00,0.0050
2242.00,0.0050
2241.00,0.0051
2240.00,0.0051
2239.00,0.0051
2238.00,0.0050
2237.00,0.0050
2236.00,0.0050
2235.00,0.0050
2234.00,0.0050
2233.00,0.0049
2232.00,0.0049
2231.00,0.0049
2230.00,0.0049
2229.00,0.0050
2228.00,0.0050
2227.00,0.0050
2226.00,0.0050
2225.00,0.0051
2224.00,0.0051
2223.00,0.0051
2222.00,0.0050
2221.00,0.0050
2220.00,0.0050
2219.00,0.0050
2218.00,0.0050
2217.00,0.0051
2216.00,0.0051
2215.00,0.0051
2214.00,0.0051
2213.00,0.0051
2212.00,0.0051
2211.00,0.0051
2210.00,0.0051
2209.00,0.0050
2208.00,0.0050
2207.00,0.0050
2206.00,0.0050
2205.00,0.0050
2204.00,0.0051
2203.00,0.0051
2202.00,0.0050
2201.00,0.0049
2200.00,0.0049
2199.00,0.0048
2198.00,0.0047
2197.00,0.0046
2196.00,0.0047
2195.00,0.0048
2194.00,0.0050
2193.00,0.0051
2192.00,0.0051
2191.00,0.0050
2190.00,0.0049
2189.00,0.0049
2188.00,0.0050
2187.00,0.0051
2186.00,0.0052
2185.00,0.0052
2184.00,0.0051
2183.00,0.0050
2182.00,0.0050
2181.00,0.0049
2180.00,0.0050
2179.00,0.0051
2178.00,0.0051
2177.00,0.0052
2176.00,0.0052
2175.00,0.0052
2174.00,0.0051
2173.00,0.0051
2172.00,0.0051
2171.00,0.0050
2170.00,0.0050
2169.00,0.0050
2168.00,0.0052
2167.00,0.0053
2166.00,0.0053
2165.00,0.0054
2164.00,0.0054
2163.00,0.0055
2162.00,0.0056
2161.00,0.0057
2160.00,0.0057
2159.00,0.0055
2158.00,0.0053
2157.00,0.0052
2156.00,0.0051
2155.00,0.0051
2154.00,0.0052
2153.00,0.0053
2152.00,0.0054
2151.00,0.0054
2150.00,0.0054
2149.00,0.0054
2148.00,0.0054
2147.00,0.0054
2146.00,0.0054
2145.00,0.0054
2144.00,0.0055
2143.00,0.0055
2142.00,0.0056
2141.00,0.0057
2140.00,0.0057
2139.00,0.0057
2138.00,0.0058
2137.00,0.0058
2136.00,0.0059
2135.00,0.0059
2134.00,0.0059
2133.00,0.0058
2132.00,0.0057
2131.00,0.0056
2130.00,0.0055
2129.00,0.0055
2128.00,0.0055
2127.00,0.0056
2126.00,0.0057
2125.00,0.0057
2124.00,0.0058
2123.00,0.0058
2122.00,0.0058
2121.00,0.0058
2120.00,0.0058
2119.00,0.0057
2118.00,0.0056
2117.00,0.0055
2116.00,0.0055
2115.00,0.0055
2114.00,0.0055
2113.00,0.0055
2112.00,0.0055
2111.00,0.0055
2110.00,0.0055
2109.00,0.0056
2108.00,0.0056
2107.00,0.0057
2106.00,0.0056
2105.00,0.0056
2104.00,0.0056
2103.00,0.0057
2102.00,0.0057
2101.00,0.0058
2100.00,0.0058
2099.00,0.0058
2098.00,0.0057
2097.00,0.0057
2096.00,0.0056
2095.00,0.0057
2094.00,0.0057
2093.00,0.0057
2092.00,0.0057
2091.00,0.0057
2090.00,0.0056
2089.00,0.0056
2088.00,0.0057
2087.00,0.0058
2086.00,0.0058
2085.00,0.0059
2084.00,0.0059
2083.00,0.0059
2082.00,0.0059
2081.00,0.0058
2080.00,0.0059
2079.00,0.0058
2078.00,0.0058
2077.00,0.0058
2076.00,0.0058
2075.00,0.0058
2074.00,0.0058
2073.00,0.0058
2072.00,0.0058
2071.00,0.0057
2070.00,0.0057
2069.00,0.0056
2068.00,0.0056
2067.00,0.0056
2066.00,0.0056
2065.00,0.0056
2064.00,0.0056
2063.00,0.0056
2062.00,0.0055
2061.00,0.0055
2060.00,0.0056
2059.00,0.0055
2058.00,0.0054
2057.00,0.0053
2056.00,0.0053
2055.00,0.0054
2054.00,0.0055
2053.00,0.0055
2052.00,0.0055
2051.00,0.0054
2050.00,0.0053
2049.00,0.0052
2048.00,0.0052
2047.00,0.0051
2046.00,0.0050
2045.00,0.0049
2044.00,0.0048
2043.00,0.0048
2042.00,0.0048
2041.00,0.0048
2040.00,0.0049
2039.00,0.0049
2038.00,0.0049
2037.00,0.0050
2036.00,0.0051
2035.00,0.0051
2034.00,0.0051
2033.00,0.0050
2032.00,0.0050
2031.00,0.0050
2030.00,0.0050
2029.00,0.0050
2028.00,0.0051
2027.00,0.0051
2026.00,0.0051
2025.00,0.0051
2024.00,0.0051
2023.00,0.0050
2022.00,0.0049
2021.00,0.0048
2020.00,0.0048
2019.00,0.0047
2018.00,0.0046
2017.00,0.0045
2016.00,0.0044
2015.00,0.0044
2014.00,0.0044
2013.00,0.0045
2012.00,0.0046
2011.00,0.0047
2010.00,0.0047
2009.00,0.0046
2008.00,0.0046
2007.00,0.0046
2006.00,0.0047
2005.00,0.0047
2004.00,0.0048
2003.00,0.0048
2002.00,0.0047
2001.00,0.0047
2000.00,0.0047
1999.00,0.0047
1998.00,0.0048
1997.00,0.0049
1996.00,0.0050
1995.00,0.0050
1994.00,0.0050
1993.00,0.0049
1992.00,0.0050
1991.00,0.0050
1990.00,0.0050
1989.00,0.0050
1988.00,0.0051
1987.00,0.0052
1986.00,0.0052
1985.00,0.0052
1984.00,0.0052
1983.00,0.0051
1982.00,0.0050
1981.00,0.0050
1980.00,0.0050
1979.00,0.0050
1978.00,0.0050
1977.00,0.0050
1976.00,0.0050
1975.00,0.0050
1974.00,0.0050
1973.00,0.0050
1972.00,0.0051
1971.00,0.0051
1970.00,0.0050
1969.00,0.0050
1968.00,0.0049
1967.00,0.0049
1966.00,0.0050
1965.00,0.0051
1964.00,0.0052
1963.00,0.0052
1962.00,0.0051
1961.00,0.0051
1960.00,0.0050
1959.00,0.0050
1958.00,0.0049
1957.00,0.0049
1956.00,0.0049
1955.00,0.0049
1954.00,0.0049
1953.00,0.0049
1952.00,0.0049
1951.00,0.0050
1950.00,0.0050
1949.00,0.0051
1948.00,0.0052
1947.00,0.0052
1946.00,0.0052
1945.00,0.0051
1944.00,0.0051
1943.00,0.0050
1942.00,0.0049
1941.00,0.0049
1940.00,0.0049
1939.00,0.0049
1938.00,0.0049
1937.00,0.0050
1936.00,0.0050
1935.00,0.0050
1934.00,0.0050
1933.00,0.0050
1932.00,0.0050
1931.00,0.0051
1930.00,0.0051
1929.00,0.0052
1928.00,0.0052
1927.00,0.0051
1926.00,0.0051
1925.00,0.0051
1924.00,0.0051
1923.00,0.0051
1922.00,0.0051
1921.00,0.0051
1920.00,0.0051
1919.00,0.0051
1918.00,0.0051
1917.00,0.0052
1916.00,0.0052
1915.00,0.0052
1914.00,0.0052
1913.00,0.0052
1912.00,0.0052
1911.00,0.0051
1910.00,0.0051
1909.00,0.0051
1908.00,0.0051
1907.00,0.0051
1906.00,0.0050
1905.00,0.0050
1904.00,0.0050
1903.00,0.0050
1902.00,0.0050
1901.00,0.0050
1900.00,0.0051
1899.00,0.0051
1898.00,0.0051
1897.00,0.0051
1896.00,0.0051
1895.00,0.0051
1894.00,0.0050
1893.00,0.0050
1892.00,0.0050
1891.00,0.0050
1890.00,0.0050
1889.00,0.0050
1888.00,0.0050
1887.00,0.0050
1886.00,0.0050
1885.00,0.0050
1884.00,0.0050
1883.00,0.0050
1882.00,0.0050
1881.00,0.0050
1880.00,0.0050
1879.00,0.0049
1878.00,0.0049
1877.00,0.0049
1876.00,0.0049
1875.00,0.0049
1874.00,0.0049
1873.00,0.0049
1872.00,0.0050
1871.00,0.0050
1870.00,0.0050
1869.00,0.0050
1868.00,0.0050
1867.00,0.0050
1866.00,0.0050
1865.00,0.0050
1864.00,0.0050
1863.00,0.0050
1862.00,0.0050
1861.00,0.0050
1860.00,0.0050
1859.00,0.0050
1858.00,0.0050
1857.00,0.0051
1856.00,0.0051
1855.00,0.0051
1854.00,0.0051
1853.00,0.0051
1852.00,0.0050
1851.00,0.0050
1850.00,0.0050
1849.00,0.0050
1848.00,0.0051
1847.00,0.0051
1846.00,0.0051
1845.00,0.0051
1844.00,0.0051
1843.00,0.0051
1842.00,0.0051
1841.00,0.0052
1840.00,0.0052
1839.00,0.0052
1838.00,0.0052
1837.00,0.0052
1836.00,0.0053
1835.00,0.0053
1834.00,0.0053
1833.00,0.0053
1832.00,0.0054
1831.00,0.0054
1830.00,0.0054
1829.00,0.0054
1828.00,0.0054
1827.00,0.0053
1826.00,0.0052
1825.00,0.0052
1824.00,0.0052
1823.00,0.0052
1822.00,0.0053
1821.00,0.0053
1820.00,0.0054
1819.00,0.0054
1818.00,0.0055
1817.00,0.0055
1816.00,0.0055
1815.00,0.0055
1814.00,0.0055
1813.00,0.0055
1812.00,0.0055
1811.00,0.0055
1810.00,0.0055
1809.00,0.0055
1808.00,0.0055
1807.00,0.0055
1806.00,0.0055
1805.00,0.0055
1804.00,0.0056
1803.00,0.0056
1802.00,0.0056
1801.00,0.0057
1800.00,0.0057
1799.00,0.0057
1798.00,0.0057
1797.00,0.0057
1796.00,0.0057
1795.00,0.0057
1794.00,0.0058
1793.00,0.0058
1792.00,0.0059
1791.00,0.0059
1790.00,0.0060
1789.00,0.0060
1788.00,0.0061
1787.00,0.0061
1786.00,0.0061
1785.00,0.0062
1784.00,0.0062
1783.00,0.0063
1782.00,0.0063
1781.00,0.0064
1780.00,0.0064
1779.00,0.0064
1778.00,0.0064
1777.00,0.0065
1776.00,0.0066
1775.00,0.0066
1774.00,0.0067
1773.00,0.0067
1772.00,0.0068
1771.00,0.0068
1770.00,0.0069
1769.00,0.0070
1768.00,0.0071
1767.00,0.0072
1766.00,0.0072
1765.00,0.0073
1764.00,0.0073
1763.00,0.0074
1762.00,0.0074
1761.00,0.0075
1760.00,0.0076
1759.00,0.0077
1758.00,0.0079
1757.00,0.0080
1756.00,0.0082
1755.00,0.0083
1754.00,0.0084
1753.00,0.0085
1752.00,0.0087
1751.00,0.0088
1750.00,0.0090
1749.00,0.0092
1748.00,0.0094
1747.00,0.0096
1746.00,0.0098
1745.00,0.0100
1744.00,0.0102
1743.00,0.0105
1742.00,0.0108
1741.00,0.0110
1740.00,0.0113
1739.00,0.0115
1738.00,0.0116
1737.00,0.0118
1736.00,0.0119
1735.00,0.0120
1734.00,0.0122
1733.00,0.0125
1732.00,0.0128
1731.00,0.0130
1730.00,0.0131
1729.00,0.0133
1728.00,0.0134
1727.00,0.0136
1726.00,0.0137
1725.00,0.0138
1724.00,0.0140
1723.00,0.0141
1722.00,0.0143
1721.00,0.0144
1720.00,0.0144
1719.00,0.0145
1718.00,0.0146
1717.00,0.0148
1716.00,0.0150
1715.00,0.0151
1714.00,0.0152
1713.00,0.0153
1712.00,0.0154
1711.00,0.0154
1710.00,0.0154
1709.00,0.0154
1708.00,0.0154
1707.00,0.0153
1706.00,0.0153
1705.00,0.0153
1704.00,0.0153
1703.00,0.0154
1702.00,0.0153
1701.00,0.0151
1700.00,0.0149
1699.00,0.0148
1698.00,0.0147
1697.00,0.0147
1696.00,0.0148
1695.00,0.0148
1694.00,0.0149
1693.00,0.0150
1692.00,0.0151
1691.00,0.0151
1690.00,0.0152
1689.00,0.0152
1688.00,0.0153
1687.00,0.0153
1686.00,0.0154
1685.00,0.0155
1684.00,0.0158
1683.00,0.0160
1682.00,0.0161
1681.00,0.0163
1680.00,0.0165
1679.00,0.0167
1678.00,0.0169
1677.00,0.0171
1676.00,0.0172
1675.00,0.0174
1674.00,0.0175
1673.00,0.0177
1672.00,0.0178
1671.00,0.0180
1670.00,0.0181
1669.00,0.0183
1668.00,0.0185
1667.00,0.0187
1666.00,0.0188
1665.00,0.0190
1664.00,0.0191
1663.00,0.0193
1662.00,0.0194
1661.00,0.0196
1660.00,0.0197
1659.00,0.0198
1658.00,0.0199
1657.00,0.0199
1656.00,0.0200
1655.00,0.0200
1654.00,0.0199
1653.00,0.0199
1652.00,0.0199
1651.00,0.0200
1650.00,0.0200
1649.00,0.0200
1648.00,0.0199
1647.00,0.0199
1646.00,0.0198
1645.00,0.0197
1644.00,0.0196
1643.00,0.0195
1642.00,0.0194
1641.00,0.0194
1640.00,0.0194
1639.00,0.0194
1638.00,0.0194
1637.00,0.0194
1636.00,0.0194
1635.00,0.0193
1634.00,0.0192
1633.00,0.0192
1632.00,0.0192
1631.00,0.0192
1630.00,0.0193
1629.00,0.0193
1628.00,0.0194
1627.00,0.0195
1626.00,0.0196
1625.00,0.0196
1624.00,0.0197
1623.00,0.0197
1622.00,0.0197
1621.00,0.0197
1620.00,0.0196
1619.00,0.0195
1618.00,0.0194
1617.00,0.0193
1616.00,0.0193
1615.00,0.0192
1614.00,0.0192
1613.00,0.0191
1612.00,0.0190
1611.00,0.0188
1610.00,0.0187
1609.00,0.0187
1608.00,0.0186
1607.00,0.0186
1606.00,0.0185
1605.00,0.0184
1604.00,0.0183
1603.00,0.0181
1602.00,0.0180
1601.00,0.0179
1600.00,0.0178
1599.00,0.0177
1598.00,0.0176
1597.00,0.0175
1596.00,0.0174
1595.00,0.0173
1594.00,0.0172
1593.00,0.0172
1592.00,0.0171
1591.00,0.0171
1590.00,0.0170
1589.00,0.0170
1588.00,0.0170
1587.00,0.0170
1586.00,0.0170
1585.00,0.0170
1584.00,0.0170
1583.00,0.0170
1582.00,0.0169
1581.00,0.0169
1580.00,0.0169
1579.00,0.0169
1578.00,0.0169
1577.00,0.0169
1576.00,0.0169
1575.00,0.0169
1574.00,0.0169
1573.00,0.0169
1572.00,0.0169
1571.00,0.0170
1570.00,0.0170
1569.00,0.0171
1568.00,0.0172
1567.00,0.0173
1566.00,0.0173
1565.00,0.0173
1564.00,0.0174
1563.00,0.0174
1562.00,0.0175
1561.00,0.0175
1560.00,0.0176
1559.00,0.0178
1558.00,0.0178
1557.00,0.0178
1556.00,0.0179
1555.00,0.0179
1554.00,0.0179
1553.00,0.0179
1552.00,0.0180
1551.00,0.0180
1550.00,0.0180
1549.00,0.0181
1548.00,0.0182
1547.00,0.0182
1546.00,0.0183
1545.00,0.0184
1544.00,0.0186
1543.00,0.0187
1542.00,0.0188
1541.00,0.0188
1540.00,0.0190
1539.00,0.0191
1538.00,0.0192
1537.00,0.0193
1536.00,0.0194
1535.00,0.0195
1534.00,0.0196
1533.00,0.0198
1532.00,0.0200
1531.00,0.0202
1530.00,0.0203
1529.00,0.0205
1528.00,0.0207
1527.00,0.0208
1526.00,0.0210
1525.00,0.0213
1524.00,0.0215
1523.00,0.0217
1522.00,0.0219
1521.00,0.0222
1520.00,0.0225
1519.00,0.0227
1518.00,0.0229
1517.00,0.0231
1516.00,0.0234
1515.00,0.0237
1514.00,0.0239
1513.00,0.0243
1512.00,0.0246
1511.00,0.0248
1510.00,0.0250
1509.00,0.0253
1508.00,0.0258
1507.00,0.0265
1506.00,0.0271
1505.00,0.0276
1504.00,0.0280
1503.00,0.0284
1502.00,0.0288
1501.00,0.0293
1500.00,0.0299
1499.00,0.0305
1498.00,0.0312
1497.00,0.0321
1496.00,0.0331
1495.00,0.0340
1494.00,0.0348
1493.00,0.0357
1492.00,0.0367
1491.00,0.0379
1490.00,0.0393
1489.00,0.0409
1488.00,0.0425
1487.00,0.0440
1486.00,0.0455
1485.00,0.0471
1484.00,0.0487
1483.00,0.0504
1482.00,0.0523
1481.00,0.0544
1480.00,0.0564
1479.00,0.0583
1478.00,0.0602
1477.00,0.0623
1476.00,0.0645
1475.00,0.0666
1474.00,0.0690
1473.00,0.0718
1472.00,0.0747
1471.00,0.0770
1470.00,0.0790
1469.00,0.0808
1468.00,0.0825
1467.00,0.0843
1466.00,0.0862
1465.00,0.0882
1464.00,0.0901
1463.00,0.0915
1462.00,0.0927
1461.00,0.0937
1460.00,0.0946
1459.00,0.0954
1458.00,0.0964
1457.00,0.0975
1456.00,0.0982
1455.00,0.0984
1454.00,0.0983
1453.00,0.0981
1452.00,0.0979
1451.00,0.0976
1450.00,0.0973
1449.00,0.0971
1448.00,0.0971
1447.00,0.0971
1446.00,0.0972
1445.00,0.0974
1444.00,0.0977
1443.00,0.0980
1442.00,0.0985
1441.00,0.0990
1440.00,0.0995
1439.00,0.1001
1438.00,0.1007
1437.00,0.1017
1436.00,0.1027
1435.00,0.1034
1434.00,0.1040
1433.00,0.1046
1432.00,0.1052
1431.00,0.1059
1430.00,0.1066
1429.00,0.1074
1428.00,0.1080
1427.00,0.1085
1426.00,0.1090
1425.00,0.1096
1424.00,0.1103
1423.00,0.1107
1422.00,0.1111
1421.00,0.1114
1420.00,0.1118
1419.00,0.1123
1418.00,0.1127
1417.00,0.1130
1416.00,0.1132
1415.00,0.1133
1414.00,0.1133
1413.00,0.1133
1412.00,0.1133
1411.00,0.1132
1410.00,0.1131
1409.00,0.1129
1408.00,0.1126
1407.00,0.1122
1406.00,0.1117
1405.00,0.1113
1404.00,0.1107
1403.00,0.1101
1402.00,0.1094
1401.00,0.1087
1400.00,0.1079
1399.00,0.1071
1398.00,0.1063
1397.00,0.1055
1396.00,0.1047
1395.00,0.1039
1394.00,0.1032
1393.00,0.1025
1392.00,0.1020
1391.00,0.1015
1390.00,0.1010
1389.00,0.1007
1388.00,0.1005
1387.00,0.1005
1386.00,0.1005
1385.00,0.1005
1384.00,0.1005
1383.00,0.1005
1382.00,0.1006
1381.00,0.1007
1380.00,0.1008
1379.00,0.1009
1378.00,0.1009
1377.00,0.1008
1376.00,0.1006
1375.00,0.1002
1374.00,0.0998
1373.00,0.0992
1372.00,0.0986
1371.00,0.0979
1370.00,0.0971
1369.00,0.0964
1368.00,0.0956
1367.00,0.0949
1366.00,0.0941
1365.00,0.0934
1364.00,0.0927
1363.00,0.0921
1362.00,0.0916
1361.00,0.0912
1360.00,0.0909
1359.00,0.0906
1358.00,0.0905
1357.00,0.0904
1356.00,0.0904
1355.00,0.0905
1354.00,0.0906
1353.00,0.0907
1352.00,0.0909
1351.00,0.0911
1350.00,0.0913
1349.00,0.0917
1348.00,0.0920
1347.00,0.0924
1346.00,0.0928
1345.00,0.0932
1344.00,0.0936
1343.00,0.0940
1342.00,0.0944
1341.00,0.0949
1340.00,0.0955
1339.00,0.0960
1338.00,0.0966
1337.00,0.0971
1336.00,0.0975
1335.00,0.0979
1334.00,0.0982
1333.00,0.0985
1332.00,0.0987
1331.00,0.0989
1330.00,0.0990
1329.00,0.0991
1328.00,0.0990
1327.00,0.0989
1326.00,0.0988
1325.00,0.0985
1324.00,0.0982
1323.00,0.0979
1322.00,0.0974
1321.00,0.0970
1320.00,0.0965
1319.00,0.0960
1318.00,0.0954
1317.00,0.0948
1316.00,0.0942
1315.00,0.0935
1314.00,0.0928
1313.00,0.0921
1312.00,0.0915
1311.00,0.0909
1310.00,0.0904
1309.00,0.0898
1308.00,0.0893
1307.00,0.0889
1306.00,0.0887
1305.00,0.0885
1304.00,0.0883
1303.00,0.0882
1302.00,0.0881
1301.00,0.0880
1300.00,0.0880
1299.00,0.0879
1298.00,0.0879
1297.00,0.0879
1296.00,0.0879
1295.00,0.0878
1294.00,0.0878
1293.00,0.0878
1292.00,0.0878
1291.00,0.0876
1290.00,0.0875
1289.00,0.0873
1288.00,0.0871
1287.00,0.0870
1286.00,0.0868
1285.00,0.0867
1284.00,0.0865
1283.00,0.0862
1282.00,0.0859
1281.00,0.0856
1280.00,0.0853
1279.00,0.0850
1278.00,0.0847
1277.00,0.0845
1276.00,0.0842
1275.00,0.0839
1274.00,0.0836
1273.00,0.0833
1272.00,0.0830
1271.00,0.0828
1270.00,0.0826
1269.00,0.0823
1268.00,0.0821
1267.00,0.0818
1266.00,0.0814
1265.00,0.0810
1264.00,0.0806
1263.00,0.0801
1262.00,0.0797
1261.00,0.0792
1260.00,0.0788
1259.00,0.0785
1258.00,0.0782
1257.00,0.0781
1256.00,0.0780
1255.00,0.0781
1254.00,0.0783
1253.00,0.0786
1252.00,0.0790
1251.00,0.0793
1250.00,0.0797
1249.00,0.0801
1248.00,0.0806
1247.00,0.0810
1246.00,0.0815
1245.00,0.0820
1244.00,0.0825
1243.00,0.0830
1242.00,0.0834
1241.00,0.0838
1240.00,0.0842
1239.00,0.0845
1238.00,0.0848
1237.00,0.0850
1236.00,0.0852
1235.00,0.0853
1234.00,0.0855
1233.00,0.0856
1232.00,0.0856
1231.00,0.0856
1230.00,0.0856
1229.00,0.0855
1228.00,0.0855
1227.00,0.0854
1226.00,0.0854
1225.00,0.0853
1224.00,0.0853
1223.00,0.0853
1222.00,0.0852
1221.00,0.0851
1220.00,0.0851
1219.00,0.0850
