Created as New Dataset,Sample 004 By CHEM 370 Date Monday, March 02 2020
cm-1,A
4000.0,0.0010999999999999998
3999.0,0.0006
3998.0,-0.0004000000000000001
3997.0,0.0015999999999999999
3996.0,0.0010999999999999998
3995.0,0.0010999999999999998
3994.0,-0.0004000000000000001
3993.0,-0.0004000000000000001
3992.0,-0.0005
3991.0,0.0005
3990.0,0.0015
3989.0,-0.0005
3988.0,-0.0004000000000000001
3987.0,0.0006
3986.0,-0.0004000000000000001
3985.0,0.0015999999999999999
3984.0,0.0015
3983.0,0.0005
3982.0,0.001
3981.0,0.0010999999999999998
3980.0,-0.0004000000000000001
3979.0,9.999999999999994e-5
3978.0,0.0015999999999999999
3977.0,9.999999999999994e-5
3976.0,0.0010999999999999998
3975.0,0.0006
3974.0,0.0010999999999999998
3973.0,0.0006
3972.0,-0.0004000000000000001
3971.0,0.0010999999999999998
3970.0,9.999999999999994e-5
3969.0,0.001
3968.0,0.0005
3967.0,-0.0005
3966.0,0.0
3965.0,0.0004
3964.0,0.0014
3963.0,0.0004
3962.0,0.0005
3961.0,0.0
3960.0,0.001
3959.0,0.001
3958.0,0.0015
3957.0,0.0005
3956.0,9.999999999999994e-5
3955.0,0.0006
3954.0,0.0010999999999999998
3953.0,0.0005
3952.0,0.0015
3951.0,-9.999999999999999e-5
3950.0,-9.999999999999999e-5
3949.0,-0.0006000000000000001
3948.0,0.0004
3947.0,0.0004
3946.0,-0.0006000000000000001
3945.0,-0.0006000000000000001
3944.0,0.0014
3943.0,-0.0007000000000000001
3942.0,-0.0007000000000000001
3941.0,-0.00020000000000000004
3940.0,0.0013
3939.0,0.0004
3938.0,0.0004
3937.0,-9.999999999999999e-5
3936.0,-0.0006000000000000001
3935.0,-0.0006000000000000001
3934.0,-9.999999999999999e-5
3933.0,0.0014
3932.0,-0.0006000000000000001
3931.0,0.0003
3930.0,0.0003
3929.0,0.0007999999999999999
3928.0,0.0007999999999999999
3927.0,0.0003
3926.0,0.0003
3925.0,-0.0007000000000000001
3924.0,0.0013
3923.0,-0.0007000000000000001
3922.0,0.0013
3921.0,0.0007999999999999999
3920.0,-0.00020000000000000004
3919.0,0.0013
3918.0,0.0003
3917.0,0.0007999999999999999
3916.0,0.0007999999999999999
3915.0,0.0007999999999999999
3914.0,-0.00020000000000000004
3913.0,-0.00020000000000000004
3912.0,0.0003
3911.0,0.0013
3910.0,0.0002
3909.0,0.0007999999999999999
3908.0,0.0003
3907.0,-0.00020000000000000004
3906.0,-0.0006000000000000001
3905.0,-0.0006000000000000001
3904.0,0.0013
3903.0,0.0003
3902.0,-0.00020000000000000004
3901.0,0.0013
3900.0,-0.00020000000000000004
3899.0,0.0007999999999999999
3898.0,0.0003
3897.0,0.0013
3896.0,0.0007999999999999999
3895.0,0.0003
3894.0,0.0013
3893.0,-0.0008
3892.0,-0.00030000000000000003
3891.0,0.0002
3890.0,0.0012000000000000001
3889.0,0.0002
3888.0,-0.00030000000000000003
3887.0,-0.0007000000000000001
3886.0,0.0013
3885.0,0.0013
3884.0,0.0013
3883.0,0.0003
3882.0,0.0013
3881.0,0.0003
3880.0,0.0003
3879.0,-0.0008
3878.0,0.0007
3877.0,0.0002
3876.0,-0.00030000000000000003
3875.0,0.0007
3874.0,0.0002
3873.0,-0.0008
3872.0,-0.0008
3871.0,0.0012000000000000001
3870.0,0.0003
3869.0,0.0003
3868.0,-0.0007000000000000001
3867.0,-0.00020000000000000004
3866.0,-0.00020000000000000004
3865.0,0.0013
3864.0,0.0003
3863.0,0.0013
3862.0,-0.00020000000000000004
3861.0,-0.00020000000000000004
3860.0,0.0007999999999999999
3859.0,-0.00030000000000000003
3858.0,-0.0008
3857.0,0.0002
3856.0,0.0002
3855.0,-0.00030000000000000003
3854.0,-0.0008
3853.0,0.0012000000000000001
3852.0,0.0002
3851.0,0.0012000000000000001
3850.0,0.0002
3849.0,-0.00030000000000000003
3848.0,-0.0008
3847.0,-0.0008
3846.0,-0.0008
3845.0,-0.0004
3844.0,-0.0004
3843.0,0.0001
3842.0,-0.0009
3841.0,0.0001
3840.0,-0.0004
3839.0,-0.0008
3838.0,-0.00030000000000000003
3837.0,0.0007
3836.0,0.0007
3835.0,0.0002
3834.0,0.0012000000000000001
3833.0,0.0007999999999999999
3832.0,0.0007999999999999999
3831.0,0.0013
3830.0,0.0003
3829.0,0.0003
3828.0,0.0002
3827.0,0.0002
3826.0,-0.00030000000000000003
3825.0,0.0007
3824.0,0.0002
3823.0,0.0002
3822.0,-0.00020000000000000004
3821.0,0.0007999999999999999
3820.0,-0.0008
3819.0,-0.0008
3818.0,0.0006000000000000001
3817.0,0.0011
3816.0,0.0011
