Created as New Dataset,Sample 004 By CHEM 370 Date Monday, March 02 2020
cm-1,A
4000.0,-0.0004000000000000001
3999.0,0.0015999999999999999
3998.0,0.0010999999999999998
3997.0,9.999999999999994e-5
3996.0,0.0010999999999999998
3995.0,0.0015999999999999999
3994.0,0.0010999999999999998
3993.0,9.999999999999994e-5
3992.0,0.0
3991.0,-0.0005
3990.0,0.0005
3989.0,0.001
3988.0,0.0015999999999999999
3987.0,9.999999999999994e-5
3986.0,0.0006
3985.0,-0.0004000000000000001
3984.0,0.0
3983.0,0.0015
3982.0,0.0015
3981.0,0.0010999999999999998
3980.0,-0.0004000000000000001
3979.0,0.0015999999999999999
3978.0,0.0006
3977.0,0.0015999999999999999
3976.0,9.999999999999994e-5
3975.0,-0.0004000000000000001
3974.0,-0.0004000000000000001
3973.0,0.0010999999999999998
3972.0,9.999999999999994e-5
3971.0,0.0010999999999999998
3970.0,0.0015999999999999999
3969.0,0.0005
3968.0,0.0015
3967.0,-0.0005
3966.0,0.0015
3965.0,0.0014
3964.0,0.0009
3963.0,-0.0006000000000000001
3962.0,0.0005
3961.0,0.0015
3960.0,0.001
3959.0,0.0
3958.0,0.0005
3957.0,0.001
3956.0,9.999999999999994e-5
3955.0,9.999999999999994e-5
3954.0,9.999999999999994e-5
3953.0,0.0
3952.0,0.0
3951.0,-9.999999999999999e-5
3950.0,0.0004
3949.0,-9.999999999999999e-5
3948.0,0.0004
3947.0,-9.999999999999999e-5
3946.0,-9.999999999999999e-5
3945.0,0.0004
3944.0,0.0004
3943.0,0.0007999999999999999
3942.0,0.0013
3941.0,-0.0007000000000000001
3940.0,-0.0007000000000000001
3939.0,-9.999999999999999e-5
3938.0,0.0009
3937.0,0.0004
3936.0,-0.0006000000000000001
3935.0,-0.0006000000000000001
3934.0,0.0009
3933.0,-0.0006000000000000001
3932.0,-0.0006000000000000001
3931.0,0.0007999999999999999
3930.0,0.0007999999999999999
3929.0,-0.00020000000000000004
