Created as New Dataset,Sample 005 By CHEM 370 Date Monday, March 02 2020
cm-1,A
3535.00,0.0311
3534.00,0.0316
3533.00,0.0322
3532.00,0.0327
3531.00,0.0333
3530.00,0.0339
3529.00,0.0346
3528.00,0.0352
3527.00,0.0357
3526.00,0.0363
3525.00,0.0369
3524.00,0.0374
3523.00,0.0381
3522.00,0.0387
3521.00,0.0393
3520.00,0.0400
3519.00,0.0406
3518.00,0.0413
3517.00,0.0419
3516.00,0.0425
3515.00,0.0431
3514.00,0.0438
3513.00,0.0445
3512.00,0.0451
3511.00,0.0458
3510.00,0.0464
3509.00,0.0471
3508.00,0.0478
3507.00,0.0486
3506.00,0.0493
3505.00,0.0501
3504.00,0.0509
3503.00,0.0516
3502.00,0.0523
3501.00,0.0530
3500.00,0.0537
3499.00,0.0544
3498.00,0.0552
3497.00,0.0559
3496.00,0.0567
3495.00,0.0574
3494.00,0.0582
3493.00,0.0589
3492.00,0.0597
3491.00,0.0605
3490.00,0.0613
3489.00,0.0621
3488.00,0.0629
3487.00,0.0637
3486.00,0.0645
3485.00,0.0653
3484.00,0.0661
3483.00,0.0669
3482.00,0.0678
3481.00,0.0687
3480.00,0.0695
3479.00,0.0703
3478.00,0.0711
3477.00,0.0720
3476.00,0.0728
3475.00,0.0737
3474.00,0.0746
3473.00,0.0755
3472.00,0.0763
3471.00,0.0771
3470.00,0.0780
3469.00,0.0789
3468.00,0.0797
3467.00,0.0806
3466.00,0.0815
3465.00,0.0824
3464.00,0.0833
3463.00,0.0842
3462.00,0.0851
3461.00,0.0860
3460.00,0.0869
3459.00,0.0877
3458.00,0.0886
3457.00,0.0895
3456.00,0.0904
3455.00,0.0913
3454.00,0.0922
3453.00,0.0931
3452.00,0.0940
3451.00,0.0948
3450.00,0.0957
3449.00,0.0967
3448.00,0.0977
3447.00,0.0987
3446.00,0.0996
3445.00,0.1006
3444.00,0.1015
3443.00,0.1024
3442.00,0.1034
3441.00,0.1043
3440.00,0.1053
3439.00,0.1062
3438.00,0.1072
3437.00,0.1081
3436.00,0.1090
3435.00,0.1098
3434.00,0.1107
3433.00,0.1117
3432.00,0.1127
3431.00,0.1137
3430.00,0.1146
3429.00,0.1156
3428.00,0.1166
3427.00,0.1175
3426.00,0.1184
3425.00,0.1193
3424.00,0.1202
3423.00,0.1211
3422.00,0.1221
3421.00,0.1231
3420.00,0.1241
3419.00,0.1250
3418.00,0.1260
3417.00,0.1269
3416.00,0.1279
3415.00,0.1288
3414.00,0.1297
3413.00,0.1306
3412.00,0.1315
3411.00,0.1324
3410.00,0.1334
3409.00,0.1344
3408.00,0.1354
3407.00,0.1363
3406.00,0.1372
3405.00,0.1381
3404.00,0.1391
3403.00,0.1400
3402.00,0.1410
3401.00,0.1419
3400.00,0.1428
3399.00,0.1437
3398.00,0.1445
3397.00,0.1454
3396.00,0.1462
3395.00,0.1471
3394.00,0.1480
3393.00,0.1489
3392.00,0.1498
3391.00,0.1507
3390.00,0.1515
3389.00,0.1524
3388.00,0.1532
3387.00,0.1541
3386.00,0.1549
3385.00,0.1558
3384.00,0.1567
3383.00,0.1576
3382.00,0.1585
3381.00,0.1594
3380.00,0.1602
3379.00,0.1610
3378.00,0.1619
3377.00,0.1627
3376.00,0.1635
3375.00,0.1643
3374.00,0.1651
3373.00,0.1660
3372.00,0.1668
3371.00,0.1677
3370.00,0.1686
3369.00,0.1694
3368.00,0.1702
3367.00,0.1709
3366.00,0.1716
3365.00,0.1723
3364.00,0.1730
3363.00,0.1737
3362.00,0.1744
3361.00,0.1751
3360.00,0.1759
3359.00,0.1766
3358.00,0.1773
3357.00,0.1780
3356.00,0.1787
3355.00,0.1794
3354.00,0.1801
3353.00,0.1807
3352.00,0.1814
3351.00,0.1820
3350.00,0.1826
3349.00,0.1832
3348.00,0.1838
