Created as New Dataset,Sample 004 By CHEM 370 Date Monday, March 02 2020
cm-1,A
3462.0,0.1069
3461.0,0.109
3460.0,0.1105
3459.0,0.11
3458.0,0.1115
3457.0,0.1124
3456.0,0.1128
3455.0,0.1143
3454.0,0.1158
3453.0,0.1163
3452.0,0.1177
3451.0,0.1172
3450.0,0.1203
3449.0,0.1203
3448.0,0.122
3447.0,0.1216
3446.0,0.1236
3445.0,0.1256
3444.0,0.1266
3443.0,0.1271
3442.0,0.1277
3441.0,0.1288
3440.0,0.1308
3439.0,0.1318
3438.0,0.1318
3437.0,0.1324
3436.0,0.1339
3435.0,0.1345
3434.0,0.136
3433.0,0.1366
3432.0,0.1376
3431.0,0.1402
3430.0,0.1402
3429.0,0.1407
3428.0,0.1433
3427.0,0.1433
3426.0,0.1433
3425.0,0.1457
3424.0,0.1472
3423.0,0.1477
3422.0,0.1473
3421.0,0.1503
3420.0,0.1499
3419.0,0.1504
3418.0,0.1534
3417.0,0.1539
3416.0,0.1545
3415.0,0.1545
3414.0,0.1555
3413.0,0.1585
3412.0,0.1595
3411.0,0.1594
3410.0,0.1604
3409.0,0.1609
3408.0,0.1634
3407.0,0.1639
3406.0,0.1639
3405.0,0.1654
3404.0,0.1655
3403.0,0.1669
3402.0,0.1674
3401.0,0.1698
3400.0,0.1712
3399.0,0.1707
3398.0,0.1731
3397.0,0.1726
3396.0,0.1751
3395.0,0.175
3394.0,0.176
3393.0,0.1775
3392.0,0.1775
3391.0,0.1789
3390.0,0.1792
3389.0,0.1811
3388.0,0.1815
3387.0,0.1833
3386.0,0.1842
3385.0,0.1841
3384.0,0.1845
3383.0,0.1854
3382.0,0.1862
3381.0,0.1876
3380.0,0.1894
3379.0,0.1888
3378.0,0.1912
3377.0,0.1916
3376.0,0.193
3375.0,0.1919
3374.0,0.1932
3373.0,0.1951
3372.0,0.1959
3371.0,0.1958
3370.0,0.1976
3369.0,0.1984
3368.0,0.1987
3367.0,0.1989
3366.0,0.2011
3365.0,0.2008
3364.0,0.2015
3363.0,0.2023
3362.0,0.203
3361.0,0.2037
3360.0,0.2054
3359.0,0.204
3358.0,0.2047
3357.0,0.2054
3356.0,0.2076
3355.0,0.2078
3354.0,0.2075
3353.0,0.2092
3352.0,0.2103
3351.0,0.2104
3350.0,0.2115
3349.0,0.2116
3348.0,0.2116
3347.0,0.2132
3346.0,0.2123
3345.0,0.2138
3344.0,0.2139
3343.0,0.215
3342.0,0.2165
3341.0,0.21509999999999999
3340.0,0.2171
3339.0,0.2175
3338.0,0.2185
3337.0,0.218
3336.0,0.219
3335.0,0.218
3334.0,0.2189
3333.0,0.2193
3332.0,0.2207
3331.0,0.2195
3330.0,0.2214
3329.0,0.2214
3328.0,0.2218
3327.0,0.2232
3326.0,0.2216
3325.0,0.2234
3324.0,0.2242
3323.0,0.223
3322.0,0.2248
3321.0,0.2251
3320.0,0.2254
3319.0,0.2237
3318.0,0.2254
3317.0,0.2261
3316.0,0.2249
3315.0,0.2246
3314.0,0.2269
3313.0,0.2266
3312.0,0.2254
3311.0,0.2276
3310.0,0.2278
3309.0,0.227
3308.0,0.22820000000000001
3307.0,0.2278
3306.0,0.2264
3305.0,0.2265
3304.0,0.2275
3303.0,0.227
3302.0,0.227
3301.0,0.2265
3300.0,0.2285
3299.0,0.2265
3298.0,0.2281
3297.0,0.2281
3296.0,0.2281
3295.0,0.2271
3294.0,0.2286
3293.0,0.2265
3292.0,0.2284
3291.0,0.2263
3290.0,0.2261
3289.0,0.2265
3288.0,0.2259
3287.0,0.2278
3286.0,0.2272
3285.0,0.2261
3284.0,0.2264
3283.0,0.2262
3282.0,0.2254
3281.0,0.2267
3280.0,0.2245
3279.0,0.2248
3278.0,0.2261
3277.0,0.2244
3276.0,0.2243
3275.0,0.2251
3274.0,0.2248
3273.0,0.223
